feature	CNV_20q	CNV_20p	CNV_Xq11.2 	CNV_14q	CNV_17q24.3	CNV_7q36.3 	CNV_12p	CNV_12q	CNV_7q	CNV_7p	CNV_9q	CNV_3p21.32 	CNV_10p	CNV_10q	CNV_16p	CNV_16q	CNV_22q	CNV_1q	CNV_1p	CNV_14q31.1 	CNV_3q26.32	CNV_8p23.2  	CNV_3q	CNV_3p	CNV_5q	CNV_5p	CNV_1q43    	CNV_Xq23    	CNV_4q34.3  	CNV_18q	CNV_8q24.22	CNV_1q24.1 	CNV_2q37.3  	CNV_17p	CNV_15q	CNV_9p21.3  	CNV_21q	CNV_13q13.3 	CNV_19q	CNV_19p	CNV_6q26    	CNV_6p	CNV_6q	CNV_13q	CNV_Xp22.2 	CNV_11q	CNV_11p	CNV_1q32.1 	CNV_8p	CNV_8q	CNV_17q	CNV_3p25.3  	CNV_5q35.1 	CNV_Xq	CNV_2p	CNV_2q	CNV_1p36.23 	CNV_1p31.1  	CNV_10p14  	CNV_4p	CNV_4q	CNV_4q32.1 	CNV_10q23.31	CNV_9p23    	CNV_3p12.2  	CNV_3q11.2  	CNV_Xp11.4 	CNV_9p	CNV_18p	
TCGA-CZ-5985	0.000	0.000	-0.12252	-0.578	-0.01354	0	0.000	0.000	0.000	0.000	-0.580	-0.57397	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.57812	0.012655	-0.00013862	0.000	-0.574	0.000	0.000	-0.01849	-0.12252	0.010424	-0.443	-0.00013862	-0.01849	-0.62765	0.000	0.000	-0.58038	0.000	0.0036076	0.000	0.000	-0.57664	0.000	0.000	0.000	-0.12252	0.000	0.000	-0.01849	0.000	0.000	0.000	-0.57397	0.55655	-0.123	0.000	0.000	-0.01849	-0.01849	-0.0015243	0.000	0.000	0.010424	0.0069435	-0.58038	-0.57397	-0.57397	-0.12252	-0.580	-0.443	
TCGA-CZ-5982	0.000	0.000	-0.064555	0.000	-0.024161	0.012886	0.000	0.000	0.000	0.000	0.000	-0.49176	-0.261	-0.261	-0.186	-0.186	0.000	0.000	0.000	-0.0028183	0.0043933	0	0.000	-0.492	0.000	0.000	0.037169	-0.064555	0.010934	0.000	0.0053661	0.00030049	0.0045322	0.000	0.000	-0.0062761	0.000	-0.020185	0.000	0.000	-0.48116	0.000	-0.479	0.000	-0.055811	0.000	0.000	0.02902	0.000	0.000	0.000	-0.49176	0.0062002	0.000	0.000	0.000	0.00030049	0.00030049	-0.26135	0.000	0.000	0.010934	-0.26135	-0.0062761	-0.49176	0.0043933	-0.064555	0.000	0.000	
TCGA-BP-4801	0.000	0.000	-0.02562	0.000	-0.0037395	-0.005261	0.000	0.000	0.000	0.000	0.000	-0.45179	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	-0.44405	-0.0063701	-0.452	-0.452	0.000	0.000	0.0015255	-0.02562	0.0044411	0.000	0.0041632	0.0015255	-0.00027724	0.000	0.000	0.0023581	0.000	0.00055459	0.000	0.000	0.0023581	0.000	0.000	0.000	-0.02562	0.000	0.000	0.0015255	0.000	0.000	0.000	-0.45179	0.44376	0.000	0.000	0.000	0.0015255	0.0015255	-0.015741	0.000	0.000	0.0044411	-0.015741	0.0023581	-0.45179	-0.44405	-0.02562	0.000	0.000	
TCGA-BP-5174	0.000	0.000	-0.027535	-0.625	0.010006	-0.0094845	0.000	0.000	0.000	0.000	0.000	-0.65071	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.62465	0.0026357	0	0.000	-0.601	0.000	0.000	0.0034687	-0.027535	-0.0098948	0.000	0	0.0034687	0.59476	0.000	0.000	0.004719	0.000	-0.0049844	0.000	0.000	-0.0089899	0.000	0.000	0.000	-0.027535	0.000	0.000	0.0034687	0.000	0.000	0.000	-0.65071	0.0012481	0.000	0.000	0.595	0.0034687	0.0034687	-0.0036011	0.000	0.000	-0.0098948	-0.0036011	0.004719	-0.65071	0.0026357	-0.027535	0.000	0.000	
TCGA-A3-3370	0.000	0.000	-0.022332	0.000	0.006109	-0.0066216	0.000	0.000	0.000	0.000	0.000	-0.38252	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.0024938	0.007705	0.0034687	0.000	-0.375	0.000	0.000	-0.39497	-0.022332	-0.00027724	0.000	0.0034687	0.0054139	-0.00041585	0.000	0.000	0.0055529	0.000	-0.38094	0.000	0.000	0.00097064	0.000	0.000	0.000	-0.022332	0.000	0.000	0.0054139	0.000	0.000	0.000	-0.40418	0.37174	0.000	0.000	0.000	0.0037758	0.0044411	-0.0081624	0.000	0.000	-0.00027724	-0.0081624	0.0055529	-0.37538	-0.37538	-0.022332	0.000	0.000	
TCGA-CZ-5988	0.000	0.000	-0.063156	0.000	-0.020687	0.98908	0.000	0.000	0.000	0.000	0.000	-0.53073	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0.0051359	-0.5289	0.000	-0.500	0.000	0.000	-0.0052734	-0.063156	0.0038854	-0.508	-0.5289	-0.0037395	-0.52573	0.000	0.000	0.0066924	0.000	0.0023581	0.000	0.000	0.00087213	0.000	0.000	0.000	-0.046448	0.000	0.000	-0.0052734	-0.529	-0.529	0.000	-0.53073	-0.011611	0.000	0.000	0.000	-0.02384	0.0044805	-0.0018014	0.000	0.000	0.0038854	-0.0018014	0.0066924	-0.50784	0.0051359	-0.063156	0.000	-0.508	
TCGA-CZ-5989	0.000	0.000	-0.023772	-0.453	-0.0049165	-0.0024258	0.000	0.000	0.000	0.447	0.000	-0.45228	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.45292	0.010493	-0.00034777	0.000	-0.452	0.000	0.000	-0.00076354	-0.023772	0	0.000	-0.00034777	0.0013162	-0.45795	0.000	0.000	-0.0087848	0.000	0.0028427	0.000	0.000	0.0043704	0.000	0.000	0.000	-0.023772	0.000	0.000	0.0013162	0.000	0.000	0.000	-0.45228	0.4547	0.000	0.000	0.000	0.0013162	0.0013162	-0.0056078	0.000	0.000	0	-0.0056078	-0.0087848	-0.45228	-0.45228	-0.023772	0.000	0.000	
TCGA-B8-5552	0.000	0.000	-0.0044312	0.000	0.0019418	-0.0028763	0.000	0.000	0.000	0.000	0.000	-0.39907	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0.010006	-0.0013858	0.000	-0.394	0.000	0.000	-0.00013862	-0.0044312	0.0024969	0.000	-0.0013858	-0.00013862	-0.013402	0.000	0.000	0.0013868	0.000	0.00055459	0.000	0.000	0.0020805	0.000	0.000	0.000	-0.0044312	0.000	0.000	-0.00013862	0.000	0.000	0.000	-0.39907	0.39446	0.000	0.000	0.000	-0.00013862	-0.00013862	-0.0026322	0.000	0.000	0.0024969	-0.0026322	0.0013868	-0.39408	0.010006	-0.0044312	0.000	0.000	
TCGA-B0-5694	0.000	0.000	-0.010633	-0.164	0.014063	0.53362	0.000	0.000	0.534	0.534	-0.585	-0.59429	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.16357	0.0023581	0.0012481	0.000	-0.594	0.550	0.550	0.0072217	-0.010633	-0.011029	0.000	-0.0040162	0.0072217	-0.0073339	0.000	0.000	-0.58508	0.000	-0.0013858	0.000	0.000	-0.0019399	0.000	0.000	0.000	-0.010633	0.000	0.000	0.0072217	0.000	0.000	0.000	-0.60592	0.54983	0.000	0.000	0.000	0.0072217	0.0072217	-0.0042929	0.000	0.000	-0.011029	0	-0.60011	-0.60033	0.0023581	-0.010633	-0.585	0.000	
TCGA-B8-5550	0.000	0.000	0.04429	-0.385	0.045708	0.75777	0.000	0.000	0.744	0.744	0.000	-0.39152	-0.390	-0.390	0.000	0.000	0.000	0.000	0.000	-0.38493	-0.016292	-0.0099565	0.000	0.000	0.390	0.390	-0.0018014	0.04429	-0.031086	-0.371	-0.0099565	0.00041593	0.37561	0.000	0.000	-0.75374	0.000	-0.023292	0.000	0.000	-0.015875	0.000	0.000	0.000	0.04429	0.000	0.000	-0.0018014	0.000	0.000	0.000	-0.3983	0.7591	0.000	0.347	0.347	-0.33179	0.012097	-0.39023	0.000	0.000	-0.031086	-0.39023	0.015028	-0.016292	-0.016292	0.04429	0.000	-0.371	
TCGA-B8-5551	0.165	0.165	0.025037	-0.154	0.13265	0	0.175	0.175	0.000	0.000	-0.136	-0.18415	0.000	0.000	-0.103	-0.103	0.000	0.240	0.240	-0.14959	0.15091	-0.3249	0.151	-0.033	0.138	0.138	0.25832	0.025037	-0.024102	0.000	0.1405	0.25566	0.12143	0.133	0.000	-0.13633	0.000	-0.039463	0.000	0.000	-0.07431	0.000	0.000	0.000	0.025037	0.000	0.000	0.25566	-0.184	0.141	0.133	-0.18415	0.14767	0.000	0.163	0.163	-0.16109	0.26663	-0.060549	0.000	0.000	-0.024102	-0.062228	-0.13633	-0.18415	0.15091	0.025037	-0.136	0.000	
TCGA-B0-5691	0.000	0.000	0.0022197	0.000	-0.0062286	0.0013868	0.000	0.000	0.000	0.000	0.000	0.0031248	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.0019418	0.0071076	-0.00070805	0.000	0.000	0.000	0.000	0	0.0037465	-0.45179	0.000	0.00097064	0	0.0030522	0.000	0.000	-0.0012473	0.000	-0.0013858	0.000	0.000	0.0070826	0.000	0.000	0.000	0.0022197	0.000	0.000	0	0.000	0.000	0.000	-0.46028	0.44071	0.000	0.000	0.000	0	0	-0.0019399	0.000	0.000	-0.45179	0.0027745	-0.0012473	0.0065262	0.0081646	0.0022197	0.000	0.000	
TCGA-B0-5690	0.000	0.000	0.0084743	0.000	-0.00069303	-0.0073006	0.000	0.000	0.000	0.000	0.000	-0.4786	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.0016642	0.45461	0.013492	0.000	-0.471	0.000	0.000	0.00041593	0.0084743	-0.006505	0.000	-0.00075879	0.00041593	0	0.000	0.000	0.003191	0.000	0.44179	0.000	0.000	0.00083792	0.000	0.000	0.442	0.0084743	0.000	0.000	0.00041593	0.000	0.000	0.000	-0.48481	-0.0023553	0.000	0.000	0.000	0.00041593	0.00041593	-0.010646	0.000	0.000	-0.006505	-0.010646	0.003191	-0.0071958	-0.0071958	0.0084743	0.000	0.000	
TCGA-B0-5693	0.000	0.000	0.010842	0.000	0.0073609	-0.0083005	0.000	0.000	0.000	0.000	0.000	-0.68843	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.00027724	0.0037279	-0.0013858	0.000	-0.688	0.000	0.000	0.0033299	0.010842	-0.005814	0.682	-0.00055444	0.0033299	-0.0031592	0.000	0.000	0.00097064	0.000	-0.0040162	0.000	0.000	0	0.000	0.000	0.000	0.010842	0.000	0.000	0.0033299	0.000	0.000	0.000	-0.68843	0.67085	0.000	0.000	0.000	0.0033299	0.0033299	-0.0094046	0.000	0.000	-0.005814	-0.0066432	0.00097064	-0.68843	0.0037279	0.010842	0.000	0.682	
TCGA-B0-5692	0.000	0.000	-0.020829	-0.558	-0.00055444	-0.005814	0.000	0.000	0.000	0.000	0.000	-0.56793	0.000	0.000	0.525	0.525	0.000	0.000	0.000	-0.56674	0.016968	-0.010094	0.000	-0.568	0.000	0.000	-0.0011087	-0.020829	0.00458	0.000	-0.0034627	-0.0011087	-0.0016896	0.000	0.000	0.0024969	0.000	0	0.000	0.000	0.0087528	0.000	0.000	0.000	-0.018799	0.000	0.000	-0.0011087	0.000	0.000	0.000	-0.56793	0.5493	0.000	0.000	0.000	-0.0011087	-0.0011087	-0.011335	0.000	0.000	0.00458	-0.011335	0.0024969	-0.56793	0.02511	-0.020829	0.000	0.000	
TCGA-B0-5109	0.197	0.197	0.16745	0.000	0.83294	0.40627	0.406	0.406	0.349	0.349	0.000	-0.023155	0.174	0.174	0.000	0.000	0.000	0.396	0.396	-0.022058	0.24451	-0.025346	0.245	0.000	0.430	0.430	0.39131	0.16745	-0.0063668	0.000	0.44003	0.39612	-0.042761	0.382	0.000	-0.46749	0.000	-0.013815	0.355	0.355	-0.027671	0.000	0.000	0.000	0.16745	0.000	0.000	0.39612	0.000	0.440	0.382	-0.023155	0.41111	0.167	0.302	0.302	-0.034768	-0.45768	0.17362	0.000	0.000	-0.94912	0.17362	-0.0060904	-0.0062286	-0.0062286	0.16745	0.000	0.000	
TCGA-B0-5699	0.000	0.000	-0.036538	0.000	-0.014228	-0.033051	0.000	0.000	0.000	0.000	0.000	-0.72187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.0020784	0.020203	0	0.000	-0.712	0.000	0.000	-0.0033243	-0.036538	-0.71328	0.000	0	-0.0033243	-0.0086165	0.000	0.000	-0.00091716	0.000	-0.0011285	0.000	0.000	0.01433	0.000	0.000	0.000	-0.036538	0.000	0.000	-0.0033243	0.000	0.000	0.000	-0.72187	0.0062481	0.000	0.000	0.000	-0.0033243	-0.0033243	-0.0123	0.000	0.000	0.049398	-0.0123	-0.00091716	-0.71158	-0.71158	-0.036538	0.000	0.000	
TCGA-B0-5698	0.000	0.000	0.019363	-0.218	0.0054139	0.68143	0.000	0.000	0.681	0.681	0.000	-0.71426	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.21787	0.003191	-0.0023553	0.000	-0.714	0.000	0.000	0.0072217	0.019363	-0.0069195	0.000	-0.0023553	0.0072217	-0.0081048	0.000	0.000	-0.0030475	0.000	-0.0041546	0.000	0.000	-0.015191	0.000	0.000	0.000	0.019363	0.000	0.000	0.0072217	0.000	0.000	0.000	-0.71426	0.67531	0.000	0.000	0.000	0.0072217	0.0072217	0.001803	0.000	0.000	-0.0069195	0.001803	-0.0030475	0.003191	0.003191	0.019363	0.000	0.000	
TCGA-B0-5108	0.000	0.000	-0.016785	0.000	0.007001	-0.004374	0.000	0.000	0.000	0.000	0.000	-0.3768	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.129e-05	0.012015	-0.38432	0.000	-0.362	0.357	0.000	0.00088931	-0.016785	0.001028	0.000	0.35698	0.00088931	0.00055213	0.000	0.000	0.0042207	0.000	-0.0029608	0.000	0.000	-0.37565	-0.374	-0.374	0.000	-0.016785	0.000	0.000	0.00088931	-0.382	0.357	0.000	-0.3768	0.35698	0.000	0.000	0.000	0.00088931	0.00088931	-0.0028518	0.000	0.000	0.001028	-0.0028518	0.0042207	-0.36981	0.0087504	-0.016785	0.000	0.000	
TCGA-CZ-4853	0.000	0.000	-0.0629	0.000	-0.0077502	-0.0161	0.000	0.000	0.000	0.000	0.000	-0.76715	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.020963	0.027214	0.0076371	0.000	-0.767	0.735	0.735	0.0076531	-0.0629	0.016423	0.000	0.0076371	0.0076531	-0.0044656	0.000	0.000	-0.017393	0.000	0.007498	0.000	0.000	-0.77076	-0.769	-0.769	0.000	-0.0629	0.000	0.000	0.0076531	0.000	0.000	0.000	-0.776	0.7353	0.000	0.000	0.000	-0.016233	0.0077763	-0.0051247	0.000	0.000	0.016423	-0.0051247	-0.017393	0.027214	0.027214	-0.0629	0.000	0.000	
TCGA-CZ-4856	0.000	0.000	0.020868	0.000	-0.0047275	-0.00086658	0.431	0.431	0.000	0.000	0.000	-0.46464	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.0052398	-0.0029242	0.0010743	0.000	-0.442	0.000	0.000	0.00046803	0.020868	-0.0026672	0.000	0.0010743	0.00046803	-0.00091444	0.000	0.000	0	0.000	-0.0052959	0.000	0.000	-0.0045323	0.000	0.000	0.000	0.020868	0.000	0.000	0.00046803	0.000	0.000	0.000	-0.46677	0.46259	0.000	0.000	0.000	0.012341	-0.0027066	-0.013712	0.000	0.000	0.44863	-0.013712	0	-0.46857	0.0016292	0.020868	0.000	0.000	
TCGA-CZ-4859	0.000	0.000	0.0081959	0.000	-0.040209	-0.00069303	0.000	0.000	0.000	0.000	0.000	-0.82211	0.000	0.000	0.739	0.739	0.000	0.000	0.000	-0.0089906	0.027778	-0.015741	0.000	-0.822	0.000	0.000	-0.0026914	0.0081959	0.0282	0.000	0.0094491	0.78234	-0.075911	0.000	0.000	-0.0081624	0.000	0.011261	0.000	0.000	-0.84317	0.000	-0.801	0.000	0.0081959	0.000	0.000	0.78234	0.000	0.000	0.000	-0.82211	0.79743	0.000	0.739	0.739	-0.017747	-0.017747	-0.015604	0.000	0.000	0.0282	-0.015604	-0.0081624	-0.82211	0.027778	0.0081959	0.000	0.000	
TCGA-B8-4146	0.000	0.000	-0.0085766	0.000	-0.0066432	0.71076	0.000	0.000	0.711	0.000	0.000	-0.75124	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.0027745	0.0079596	-0.0040162	0.000	-0.747	0.708	0.000	-0.0041774	-0.0085766	-0.75426	0.000	-0.0040162	-0.0041774	-0.0024938	0.000	0.000	-0.0012473	0.000	-0.73993	0.000	0.000	0.00083195	0.000	0.000	0.000	-0.0084385	0.000	0.000	-0.0041774	0.000	0.000	0.000	-0.75124	0.71396	0.000	0.000	0.000	0.0030522	0.0030522	0.0015255	0.000	0.000	0.00071072	0.0015255	-0.0012473	0.0079596	0.0079596	-0.0085766	0.000	0.000	
TCGA-CJ-5671	0.168	0.168	0.054233	-0.234	-0.0036011	0.19433	0.320	0.320	0.428	0.428	-0.225	-0.23435	0.000	0.000	0.206	0.206	0.206	0.000	0.000	-0.23409	0.077862	0	0.000	-0.234	0.210	0.210	-0.013569	0.06208	-0.082269	0.000	0	-0.013569	0.23101	0.000	0.000	-0.22527	0.000	0.40861	0.184	0.184	-0.017116	0.000	0.000	0.409	0.06776	0.000	0.000	-0.013569	0.000	0.000	0.000	-0.24006	0.20448	0.000	0.231	0.231	-0.02562	-0.02562	0.01447	0.000	0.000	-0.082269	0.01447	-0.22527	-0.24332	0.086522	0.054233	-0.225	0.000	
TCGA-CZ-5454	0.000	0.000	0.076422	0.000	-0.010094	0.77715	0.000	0.000	0.776	0.776	0.000	-0.79549	0.758	0.000	0.755	0.000	0.000	0.000	0.000	0.0023581	0.0076392	-0.011611	0.000	0.000	0.000	0.000	-0.0025192	0.069095	-0.0018014	0.000	-0.011611	0.78543	0.0036076	0.000	0.000	0.00016427	0.000	0.001803	0.000	0.000	-0.0011087	0.000	0.000	0.000	0.067375	0.000	0.000	-0.0025192	0.000	0.000	0.000	-0.79151	0.78678	0.000	0.000	0.000	0.0012481	0.0012481	0.75777	0.000	0.000	-0.0018014	-0.0080244	0.00016427	0.0076392	0.0076392	0.065799	0.000	0.000	
TCGA-CZ-5455	0.000	0.000	-0.036327	-0.518	-0.0076101	-0.005814	0.000	0.000	0.000	0.000	0.000	-0.5244	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.51818	0.026092	0.022164	0.000	-0.524	0.000	0.000	0.00056805	-0.036327	-0.0044741	0.000	0.022164	0.0041632	0.012795	0.000	0.000	-0.0020039	0.000	-0.50484	0.000	0.000	0.0056919	0.000	0.000	-0.505	-0.036327	0.000	0.000	0.00056805	0.000	0.000	0.000	-0.5244	0.52072	0.000	0.000	0.000	-0.0099728	-0.0099728	-0.0056757	0.000	0.000	-0.0044741	-0.0056757	0.012716	0.026092	0.026092	-0.036327	0.000	0.000	
TCGA-CJ-4918	0.000	0.000	0.003043	0.000	0.0086135	0	0.000	0.000	0.000	0.000	0.000	-0.3729	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.02151	0.0098669	-0.033802	0.000	-0.373	0.357	0.000	-0.0023525	0.003043	-0.013202	0.000	0.0066653	-0.0023525	-0.001051	0.000	0.000	0.0042289	0.000	-0.015329	0.000	0.000	-0.0099565	0.000	0.000	0.000	0.0068247	0.000	0.000	-0.0023525	0.000	0.000	0.000	-0.3729	0.35724	0.000	0.000	0.000	0.0093098	0.0047411	-0.010094	0.000	0.000	-0.013202	-0.010094	0.0042289	0.0096093	0.0096093	0.003043	0.000	0.000	
TCGA-CZ-5457	0.000	0.000	-0.08297	0.000	0	0.35381	-0.350	-0.350	0.354	0.354	0.375	-0.3511	-0.357	-0.357	0.290	-0.060	-0.362	-0.353	-0.353	0.010982	-0.3511	-0.35909	-0.351	-0.351	0.375	0.375	-0.3527	-0.082137	-0.34744	0.000	-0.35909	-0.3527	0.32576	0.000	-0.345	0.37545	-0.360	-0.34859	0.320	0.320	0.016565	0.000	0.000	-0.349	-0.08297	0.000	0.000	-0.3527	-0.359	-0.359	0.000	-0.3511	0.35683	0.000	0.326	0.326	-0.3527	-0.3527	-0.35681	-0.347	-0.347	-0.34744	-0.35681	0.37545	-0.3511	-0.3511	-0.08297	0.375	0.000	
TCGA-B2-5641	0.000	0.000	-0.089093	-0.441	-0.011611	0.00013863	0.000	0.000	0.000	0.000	-0.215	-0.43724	-0.221	-0.221	0.000	0.000	0.000	0.000	0.000	-0.44067	0.011958	0.0076392	0.000	-0.433	0.000	0.000	-0.0019399	-0.089093	0.008892	-0.422	0.0076392	-0.0019399	-0.44178	0.000	0.000	-0.21342	0.000	0.010146	0.000	0.000	-0.44386	0.000	-0.443	0.000	-0.089093	-0.215	-0.215	-0.0019399	0.000	0.000	0.000	-0.43724	0.44545	0.000	0.000	0.000	-0.17674	-0.0019399	-0.22145	0.000	0.000	0.008892	-0.22145	-0.21342	-0.43982	-0.43982	-0.089093	-0.215	-0.422	
TCGA-CZ-5452	0.000	0.000	-0.026059	-0.310	-0.0044312	-0.0048461	0.000	0.000	0.000	0.000	-0.177	-0.26775	0.000	0.000	0.000	0.000	0.000	0.139	0.139	-0.31048	-0.22133	0	-0.268	-0.268	0.143	0.143	0.13865	-0.019863	0.0076392	0.000	0	0.13865	0.0087528	0.000	0.000	0.0084743	0.000	0.0012481	0.000	0.000	-0.31287	-0.190	-0.190	0.000	-0.026059	0.000	0.000	0.13865	0.000	0.000	0.000	-0.26775	0.1431	0.000	0.000	0.000	0.13865	0.13865	-0.0071958	0.000	0.000	0.0076392	-0.0071958	0.0084743	-0.26775	-0.26775	-0.026059	0.000	0.000	
TCGA-CZ-5453	0.000	0.000	-0.078416	0.000	-0.032319	0.0055477	0.000	0.000	0.000	0.778	0.000	-0.7853	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0.029742	-0.78951	0.000	-0.785	0.000	0.000	-0.0092718	-0.078416	0.02314	0.000	0.012371	-0.0092718	-0.78606	0.000	0.000	-0.016572	0.000	0.019357	0.000	0.000	0.003047	0.000	0.000	0.000	-0.088909	0.000	0.000	-0.0092718	-0.790	-0.790	0.000	-0.7853	0.25698	0.000	0.000	0.000	-0.0092718	-0.0092718	-0.0083056	0.000	0.000	0.02314	-0.0083056	-0.016572	-0.7853	-0.7853	-0.078416	0.000	0.000	
TCGA-CJ-4912	0.000	0.000	0.068511	-0.642	0.66492	-0.29119	0.579	0.579	-0.291	0.294	-0.659	-0.020798	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.6419	-0.046051	-0.6692	0.000	0.000	0.575	0.575	0.010524	0.068511	-0.046051	0.000	1.1901	0.010524	0.074829	0.000	0.000	-0.65877	0.000	0.5722	0.000	0.000	-0.025219	0.000	0.000	0.572	0.068511	0.000	0.000	0.010524	-0.669	0.493	0.000	-0.0030578	0.58613	0.000	0.000	0.000	0.010524	0.010524	0.0027642	0.000	0.000	-0.046051	-0.0014983	-0.67401	-0.046051	-0.046051	0.068511	-0.659	0.000	
TCGA-CJ-4916	0.000	0.000	-0.0085512	-0.417	-0.0008316	-0.012851	0.000	0.000	0.000	0.000	0.000	-0.41619	0.000	0.000	0.000	0.000	0.000	0.397	0.000	-0.41652	0.00055459	0.0054139	0.000	-0.416	0.000	0.000	0.39662	-0.0085512	-0.0026322	0.000	-0.0046353	0.39662	0.0039535	0.000	0.000	0.0028051	0.000	-0.0048461	0.000	0.000	0.00088875	0.000	0.000	0.000	-0.0049844	0.000	0.000	0.39662	0.000	0.000	0.000	-0.41619	0.41764	0.000	0.000	0.000	0	0	-0.010508	0.000	0.000	-0.0026322	-0.010646	0.0028051	0.010982	0.00055459	-0.0085512	0.000	0.000	
TCGA-B0-5812	0.000	0.000	0.0087528	0.000	0.0056919	0.0049969	0.000	0.000	0.000	0.000	0.000	-0.52624	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.00013862	0.0012597	-0.0018014	0.000	0.000	0.000	0.000	0	0.0087528	-0.0063524	0.000	0.0029133	0	-0.011198	0.000	0.000	-0.00035447	0.000	-0.00069303	0.000	0.000	-0.0065691	0.000	0.000	0.000	0.0087528	0.000	0.000	0	0.000	0.000	0.000	-0.53909	0.53046	0.000	0.000	0.000	0	0	-0.00041585	0.000	0.000	-0.0063524	-0.00041585	-0.00035447	0.00085642	0.00085642	0.0087528	0.000	0.000	
TCGA-B0-4945	0.000	0.000	-0.041159	-0.427	0.018663	-0.0062286	0.000	0.000	0.000	0.000	0.000	-0.42868	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.42691	0.0033299	-0.34334	0.000	-0.419	0.000	0.000	0.004719	-0.041159	-0.014916	0.000	-0.32112	0.004719	0.012934	0.000	0.000	0.010285	0.000	-0.0031859	0.000	0.000	0.064225	0.000	0.000	0.000	-0.041159	0.000	0.000	0.004719	-0.321	-0.321	0.000	-0.42868	0.48923	0.000	0.000	0.000	-0.41166	-0.0037395	-0.0016629	0.000	0.000	-0.0066432	-0.0016629	0.0022336	-0.41948	0.0033299	-0.041159	0.000	0.000	
TCGA-BP-5198	0.376	0.376	-6.5619e-05	-0.364	-0.011263	0.37939	0.000	0.000	0.379	0.379	-0.361	-0.37566	-0.373	-0.373	0.363	0.363	0.354	0.000	0.000	-0.36436	0.37175	0.016269	0.372	0.027	0.000	0.000	0.0043753	-6.5619e-05	-0.35698	-0.202	0.59288	0.0043753	0.024201	-0.344	0.000	-0.36096	-0.370	0.38924	0.333	0.333	0.013325	0.000	0.000	0.389	-6.5619e-05	0.000	0.000	0.0043753	0.000	0.000	0.000	-0.37566	0.71256	0.000	0.000	0.000	0	0	-0.37296	-0.357	-0.357	-0.35698	-0.37296	-0.35572	-0.37566	-0.37025	-6.5619e-05	-0.361	-0.202	
TCGA-BP-5199	0.000	0.000	-0.065313	0.000	-0.027808	0.0054139	0.000	0.000	0.000	0.000	0.000	-0.64509	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.00055444	0.017963	-0.010447	-0.645	-0.645	0.000	0.000	0	-0.065313	0.010703	0.000	0.0036076	0	-0.66346	0.000	0.000	-0.0053992	0.000	0.010285	0.000	0.000	0.010982	0.000	0.000	0.000	-0.06304	0.000	0.000	0	0.000	0.000	0.000	-0.64509	0.01419	0.000	0.000	0.000	-0.038342	0	-0.019452	0.000	0.000	0.010703	-0.019452	-0.0053992	-0.64509	-0.64509	2.571	0.000	0.000	
TCGA-B8-5549	0.000	0.000	-0.14541	0.000	0.053039	0.097106	0.000	0.000	0.000	0.000	-0.642	-0.64762	-0.277	-0.277	0.000	0.000	0.000	-0.265	-0.265	0	0.118	-0.3282	0.118	-0.530	0.129	0.129	-0.26865	-0.14541	-0.25164	-0.242	-0.28037	-0.26865	-0.64302	0.000	-0.275	-0.6418	0.000	-0.25902	0.000	0.000	0.11584	0.116	0.116	-0.259	-0.14541	0.000	0.000	-0.26865	-0.281	-0.281	0.000	-0.64762	0.15696	-0.145	0.000	0.000	-0.2978	-0.26535	-0.27739	-0.261	-0.261	-0.25164	-0.27739	-0.6418	-0.64762	-0.64762	-0.14541	-0.642	-0.242	
